File,Signature,StartLine,EndLine,Suspiciousness
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('_updateState(com.fasterxml.jackson.core.JsonToken)',)",698,715,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('getValueAsString()',)",742,742,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('getValueAsString(java.lang.String)',)",748,785,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('getTextCharacters()',)",790,791,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('getTextLength()',)",796,797,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('getTextOffset()',)",802,802,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('hasTextCharacters()',)",812,812,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('getEmbeddedObject()',)",824,824,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('getBinaryValue(com.fasterxml.jackson.core.Base64Variant)',)",830,844,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('_decodeBase64(com.fasterxml.jackson.core.Base64Variant)',)",850,853,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('getBigIntegerValue()',)",865,865,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('getDecimalValue()',)",871,871,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('getDoubleValue()',)",877,877,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('getFloatValue()',)",883,883,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('getIntValue()',)",889,889,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('getLongValue()',)",895,895,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('getNumberType()',)",901,901,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('getNumberValue()',)",907,907,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('_handleEOF()',)",924,927,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('_getByteArrayBuilder()',)",945,950,0
com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext,"('reset(int,int,int)',)",68,74,0
