File,Signature,StartLine,EndLine,Suspiciousness
com.google.javascript.jscomp.PeepholeFoldConstants,"tryFoldGetProp(Node,Node,Node)",1159,1193,0.0013109512268704997
com.google.javascript.jscomp.PeepholeFoldConstants,"tryFoldGetElem(Node,Node,Node)",1114,1157,0.0013101309426267384
com.google.javascript.jscomp.CheckAccessControls,"checkConstructorDeprecation(NodeTraversal,Node,Node)",218,241,0.0013087919350122084
com.google.javascript.rhino.jstype.JSType,testForEquality(JSType),475,508,0.0013085613068447696
com.google.javascript.jscomp.parsing.IRFactory,transformTokenType(int),890,1201,0.0013081919705961338
com.google.javascript.jscomp.ProcessDefines,"collectDefines(Node,GlobalNamespace)",166,209,0.0013081354799978646
com.google.javascript.jscomp.TypeCheck,"checkDeclaredPropertyInheritance(NodeTraversal,Node,FunctionType,String,JSDocInfo,JSType)",940,1035,0.0013076218844936846
com.google.javascript.rhino.jstype.JSTypeRegistry,"getType(StaticScope<JSType>,String,String,int,int)",773,797,0.001307079607330759
com.google.javascript.jscomp.TypeValidator,"expectCanAssignToPropertyOf(NodeTraversal,Node,JSType,JSType,Node,String)",285,314,0.001307079607330759
com.google.javascript.jscomp.CheckAccessControls,"checkNameDeprecation(NodeTraversal,Node,Node)",243,268,0.0013060590003260491
com.google.javascript.jscomp.PeepholeFoldConstants,"tryFoldComparison(Node,Node,Node)",715,923,0.0013055223032748468
com.google.javascript.jscomp.TypeCheck,"processForTesting(Node,Node)",344,362,0.0013050429726642302
com.google.javascript.jscomp.CheckAccessControls,"checkPropertyDeprecation(NodeTraversal,Node,Node)",270,303,0.0013045501738118332
com.google.javascript.jscomp.Compiler,getOptions(),1708,1710,0.0013033417902575195
com.google.javascript.jscomp.parsing.IRFactory,transform(AstNode),203,233,0.0013030940133384955
com.google.javascript.jscomp.CompilerInput,CompilerInput(JSSourceFile),78,80,0.001302655727473599
com.google.javascript.jscomp.Compiler,getInputsForTesting(),1806,1809,0.0013024314065096724
com.google.javascript.jscomp.Compiler,getExternsForTesting(),1811,1814,0.0013024314065096724
com.google.javascript.jscomp.CompilerInput,CompilerInput(SourceAst),64,66,0.0013022092229548502
com.google.javascript.jscomp.CheckAccessControls,"process(Node,Node)",112,114,0.0013019891331195964
com.google.javascript.jscomp.CheckRegExp,"process(Node,Node)",46,49,0.0013017711245426832
com.google.javascript.jscomp.CompilerInput,"CompilerInput(SourceAst,boolean)",68,70,0.0013017711245426832
com.google.javascript.jscomp.JSModule,getInputs(),187,194,0.001301555157548443
com.google.javascript.jscomp.Compiler,getErrorManager(),1734,1740,0.001301555157548443
com.google.javascript.jscomp.JSModule,remove(CompilerInput),126,130,0.0013013411951250387
com.google.javascript.jscomp.JSModule,removeAll(),132,138,0.0013013411951250387
com.google.javascript.jscomp.NodeTraversal,getModule(),407,413,0.0013013411951250387
com.google.javascript.jscomp.JSModule,add(JSSourceFile),91,94,0.0013011292256111602
com.google.javascript.jscomp.JSModule,addFirst(JSSourceFile),96,99,0.0013011292256111602
com.google.javascript.jscomp.JSModule,add(CompilerInput),101,105,0.0013009192179325266
com.google.javascript.jscomp.JSModule,addFirst(CompilerInput),107,111,0.0013009192179325266
com.google.javascript.jscomp.ProcessDefines,"process(Node,Node)",115,120,0.0013005049705390593
com.google.javascript.jscomp.PeepholeOptimizationsPass,"process(Node,Node)",54,61,0.0013005049705390593
com.google.javascript.rhino.Node,checkTreeEqualsSilent(Node),1386,1392,0.0013000982339194096
com.google.javascript.jscomp.JSModule,clearAsts(),229,237,0.0013000982339194096
com.google.javascript.jscomp.Compiler,addToDebugLog(String),1638,1644,0.001299501788487816
com.google.javascript.jscomp.RhinoErrorReporter,"warning(String,String,int,String,int)",105,109,0.001299306517755149
com.google.javascript.jscomp.RhinoErrorReporter,"error(String,String,int,String,int)",111,115,0.001299306517755149
com.google.javascript.jscomp.CheckGlobalNames,"reportBadModuleReference(Name,Ref)",131,136,0.0012991129773914675
com.google.javascript.jscomp.SyntacticScopeCreator,"createScope(Node,Scope)",68,82,0.001298921149078325
com.google.javascript.jscomp.NodeTraversal,"report(Node,DiagnosticType,String)",619,624,0.001298921149078325
com.google.javascript.jscomp.Compiler,"throwInternalError(String,Exception)",1589,1603,0.001298542528375655
com.google.javascript.rhino.DToA,"JS_dtobasestr(int,double)",247,405,0.0012982658765142013
com.google.javascript.jscomp.CheckGlobalNames,"process(Node,Node)",66,76,0.0012981704814137747
com.google.javascript.jscomp.Compiler,reportCodeChange(),1520,1530,0.0012981704814137747
com.google.javascript.jscomp.DiagnosticGroups,"setWarningLevels(CompilerOptions,List<String>,CheckLevel)",129,139,0.0012976243721739432
com.google.javascript.jscomp.TypeValidator,"mismatch(String,Node,String,JSType,JSType)",560,568,0.0012976243721739432
com.google.javascript.jscomp.Compiler,getAstDotGraph(),1723,1732,0.0012976243721739432
com.google.javascript.jscomp.JSError,"JSError(String,Node,DiagnosticType,String)",148,160,0.0012974454339969078
com.google.javascript.jscomp.CompilerOptions,"setRenamingPolicy(VariableRenamingPolicy,PropertyRenamingPolicy)",828,837,0.0012974454339969078
com.google.javascript.jscomp.CompilerOptions,setSummaryDetailLevel(int),933,942,0.0012974454339969078
com.google.javascript.jscomp.TypeCheck,"check(Node,boolean)",365,376,0.0012972680277890656
com.google.javascript.jscomp.NodeTraversal,getControlFlowGraph(),584,593,0.0012970921200973846
com.google.javascript.jscomp.Compiler,getNodeForCodeInsertion(JSModule),1679,1694,0.0012965732023430307
com.google.javascript.jscomp.TypeCheck,"doPercentTypedAccounting(NodeTraversal,Node)",792,809,0.0012962344257530034
com.google.javascript.jscomp.CompilerInput,getProvides(),152,165,0.0012962344257530034
com.google.javascript.jscomp.CompilerInput,getRequires(),137,150,0.0012959012167480866
com.google.javascript.jscomp.CheckGlobalNames,"validateName(Name,boolean)",105,129,0.0012943140747666598
com.google.javascript.jscomp.TypeCheck,isPropertyTest(Node),1182,1210,0.0012940115631807998
com.google.javascript.jscomp.GoogleCodingConvention,isConstant(String),41,76,0.0012937137525309834
com.google.javascript.jscomp.TypeValidator,"expectUndeclaredVariable(String,Node,Node,Var,String,JSType)",452,518,0.0012935781861624228
com.google.javascript.jscomp.PrepareAst,normalizeNodeTypes(Node),75,100,0.0012925673982565541
com.google.javascript.jscomp.CheckAccessControls,"checkNameVisibility(NodeTraversal,Node,Node)",305,330,0.0012925673982565541
com.google.javascript.jscomp.TypeValidator,"expectCanCast(NodeTraversal,Node,JSType,JSType)",429,450,0.0012920197522062228
com.google.javascript.jscomp.TypeCheck,"process(Node,Node)",322,342,0.0012920197522062228
com.google.javascript.jscomp.ClosureCodingConvention,"getObjectLiteralCast(NodeTraversal,Node)",296,320,0.0012920197522062228
com.google.javascript.jscomp.TypeValidator,expectAllInterfacePropertiesImplemented(FunctionType),520,545,0.0012914881380868973
com.google.javascript.jscomp.TypeValidator,"expectCanOverride(NodeTraversal,Node,JSType,JSType,String,JSType)",369,393,0.001289982707950902
com.google.javascript.jscomp.TypeValidator,"expectSuperType(NodeTraversal,Node,ObjectType,ObjectType)",395,427,0.001289982707950902
com.google.javascript.jscomp.TypeCheck,"visitReturn(NodeTraversal,Node)",1411,1453,0.001289508651193864
com.google.javascript.jscomp.TypeCheck,"visitFunction(NodeTraversal,Node)",1295,1339,0.0012854013863800257
com.google.javascript.rhino.Context,getImplementationVersion(),525,551,0.001243331826222116
com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax,tryMinimizeNot(Node),135,168,0.0011942980092717664
com.google.javascript.jscomp.DefaultPassConfig,getAdditionalReplacements(CompilerOptions),1895,1910,0.00114045525916613
com.google.javascript.jscomp.CheckSideEffects,"visit(NodeTraversal,Node,Node)",49,120,0.0011209534107991333
com.google.javascript.jscomp.Denormalize,"maybeCollapseIntoForStatements(Node,Node)",61,112,0.0011142901471379964
com.google.javascript.rhino.UintMap,"put(int,int)",154,172,0.0011056452849786923
com.google.javascript.jscomp.DataFlowAnalysis,analyze(int),184,230,0.0010802964485112517
com.google.javascript.jscomp.AbstractCommandLineRunner,doRun(),476,529,0.0010615031109127932
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher,processInfixExpression(InfixExpression),594,609,0.0010543569266016457
com.google.javascript.jscomp.DeadAssignmentsElimination,enterScope(NodeTraversal),56,77,0.0010527834198404212
com.google.javascript.jscomp.RecordFunctionInformation,addModuleInformation(JSModule),109,134,0.0010511200110174786
com.google.javascript.jscomp.PureFunctionIdentifier.FunctionAnalyzer,"visitAssignmentOrUnaryOperatorLhs(FunctionInformation,Scope,Node)",413,436,0.0010417370839558835
com.google.javascript.jscomp.NodeUtil,"isValidDefineValue(Node,Set<String>)",227,258,0.001025014883356837
com.google.javascript.rhino.UintMap,"tableLookupStep(int,int,int)",218,226,0.001021319514401626
com.google.javascript.rhino.ObjToIntMap,"tableLookupStep(int,int,int)",251,259,0.001021319514401626
com.google.javascript.jscomp.NodeUtil,isSimpleOperatorType(int),278,319,0.001014805057867234
com.google.javascript.jscomp.AbstractCommandLineRunner,outputNameMaps(B),826,889,0.001014249370889995
com.google.javascript.jscomp.CoalesceVariableNames,enterScope(NodeTraversal),93,126,0.001008641960824107
com.google.javascript.rhino.ScriptRuntime,"stringToNumber(String,int,int)",94,242,0.001006905869130125
com.google.javascript.rhino.UintMap,insertNewKey(int),256,276,0.0010036845039907733
com.google.javascript.rhino.ObjToIntMap,"insertNewKey(Object,int)",301,323,0.0010001201400493234
com.google.javascript.jscomp.Tracer.ThreadTrace,getMaxDigits(),937,958,0.000995109828844396
com.google.javascript.rhino.Context,isVersionECMA1(),1058,1061,0.0009885227053194594
com.google.javascript.rhino.Decompiler,addNumber(double),169,220,0.0009748188041359205
com.google.javascript.rhino.DToA,"JS_dtoa(double,int,boolean,int,boolean[],StringBuffer)",490,1155,0.0009695949159158968
com.google.javascript.jscomp.CodePrinter.Builder,setOutputTypes(boolean),509,516,0.0009608005198404513
com.google.javascript.jscomp.TypeInference,"branchedFlowThrough(Node,FlowScope)",184,283,0.00095427833228429
com.google.javascript.rhino.UintMap,getExistingInt(int),121,139,0.0009528547816427801
com.google.javascript.jscomp.AbstractCommandLineRunner,"processResults(Result,JSModule[],B)",531,643,0.0009488881604924773
com.google.javascript.rhino.EcmaError,getName(),81,96,0.000935711368387421
com.google.javascript.jscomp.AbstractCommandLineRunner,outputManifest(),960,989,0.0009343951689227227
com.google.javascript.jscomp.CheckUnreachableCode,"shouldTraverse(NodeTraversal,Node,Node)",55,78,0.0009307525586933425
com.google.javascript.jscomp.AbstractCommandLineRunner,run(),177,205,0.0009265409393166749
com.google.javascript.jscomp.CommandLineRunner,"initConfigFromFlags(String[],PrintStream)",381,451,0.0009262602214149605
com.google.javascript.rhino.UintMap,findIndex(int),228,252,0.0009260749508516482
com.google.javascript.rhino.UintMap,"ensureIndex(int,boolean)",321,369,0.000925589879485465
com.google.javascript.jscomp.TypeInference,"getBooleanOutcomes(BooleanLiteralSet,BooleanLiteralSet,boolean)",1163,1178,0.0009222595687055135
com.google.javascript.rhino.ObjToIntMap,ensureIndex(Object),361,424,0.0009193998606585924
com.google.javascript.rhino.UintMap,"getInt(int,int)",105,119,0.0009188245699595681
com.google.javascript.jscomp.AliasStrings,"AliasStrings(AbstractCompiler,JSModuleGraph,Set<String>,String,boolean)",84,109,0.000912816990348566
com.google.javascript.rhino.ObjToIntMap,findIndex(Object),261,297,0.0009122370976821501
com.google.javascript.rhino.UintMap,remove(int),174,185,0.0009074757842992582
com.google.javascript.rhino.ScriptRuntime,"constructError(String,String,String,int,String,int)",493,502,0.0009020521928108136
com.google.javascript.jscomp.GlobalNamespace.BuildGlobalNamespace,"isConstructorOrEnumDeclaration(Node,Node)",467,500,0.0008994618515969319
com.google.javascript.jscomp.AbstractCommandLineRunner.CommandLineConfig,setVariableMapOutputFile(String),1215,1222,0.0008992506557688501
com.google.javascript.jscomp.AbstractCommandLineRunner.CommandLineConfig,setPropertyMapOutputFile(String),1240,1247,0.0008992506557688501
com.google.javascript.rhino.Context,getLanguageVersion(),465,476,0.0008992503500236791
com.google.javascript.jscomp.PureFunctionIdentifier.FunctionAnalyzer,"visit(NodeTraversal,Node,Node)",357,411,0.0008978666690338632
com.google.javascript.jscomp.PureFunctionIdentifier.FunctionAnalyzer,"visitCall(FunctionInformation,Node)",438,455,0.0008945631618609061
com.google.javascript.rhino.ScriptRuntime,"escapeString(String,char)",249,313,0.0008910586781529569
com.google.javascript.rhino.Parser,eqExpr(boolean),1539,1586,0.0008894572202677118
com.google.javascript.jscomp.DisambiguateProperties,"DisambiguateProperties(AbstractCompiler,TypeSystem<T>)",268,276,0.0008856646249624833
com.google.javascript.rhino.UintMap,writeObject(ObjectOutputStream),371,397,0.0008837484575080202
com.google.javascript.rhino.Context,setLanguageVersion(int),478,499,0.0008793901992018653
com.google.javascript.rhino.Kit,codeBug(),453,466,0.0008782854123417207
com.google.javascript.jscomp.CompilerOptions,CompilerOptions(),590,726,0.0008606077552550115
com.google.javascript.rhino.ScriptRuntime,toString(Object),329,349,0.0008588815003891023
com.google.javascript.jscomp.deps.SimpleDependencyInfo,"SimpleDependencyInfo(String,String,List<String>,List<String>)",44,62,0.0008588442085639668
com.google.javascript.jscomp.AbstractCommandLineRunner.RunTimeStats,recordEndRun(),1044,1055,0.0008586336200210701
com.google.javascript.jscomp.ReplaceMessages,"replaceCallNode(JsMessage,Node)",222,273,0.0008584019919184245
com.google.javascript.jscomp.Compiler,parseInputs(),991,1129,0.000857766366091891
com.google.javascript.jscomp.deps.JsFileParser,"parseFile(String,String)",62,75,0.0008577136322367589
com.google.javascript.jscomp.deps.JsFileParser,"parseFile(String,String,String)",77,91,0.0008577136322367589
com.google.javascript.jscomp.CrossModuleMethodMotion,moveMethods(Collection<NameInfo>),93,185,0.000856991321391292
com.google.javascript.jscomp.Strings,"repeat(String,int)",52,71,0.0008481097349272537
com.google.javascript.rhino.Node.SiblingNodeIterable,remove(),1266,1268,0.0008468894035583594
com.google.javascript.jscomp.CollapseAnonymousFunctions.Callback,"visit(NodeTraversal,Node,Node)",54,96,0.0008453547077945194
com.google.javascript.rhino.CompilerEnvirons,setGeneratingSource(boolean),204,216,0.0008443511409177973
com.google.javascript.jscomp.NodeIterators.FunctionlessLocalScope,remove(),102,105,0.000844219736332395
com.google.javascript.jscomp.NodeIterators.LocalVarMotion,remove(),215,218,0.000844219736332395
com.google.javascript.jscomp.DeadAssignmentsElimination,"tryRemoveAssignment(NodeTraversal,Node,Node,FlowState<LiveVariableLattice>)",137,251,0.0008431109324529663
com.google.javascript.jscomp.graph.LinkedUndirectedGraph.LinkedUndirectedGraphNode.NeighborIterator,remove(),316,319,0.000842906519698069
com.google.javascript.jscomp.graph.LinkedDirectedGraph.LinkedDirectedGraphNode.NeighborIterator,remove(),383,386,0.000842906519698069
com.google.javascript.rhino.TokenStream,fillSourceBuffer(),1619,1642,0.0008419055645325331
com.google.javascript.rhino.Context,setGeneratingSource(boolean),839,853,0.000841391056519848
com.google.javascript.jscomp.DisambiguateProperties,forJSTypeSystem(AbstractCompiler),256,260,0.0008406030171240946
com.google.javascript.jscomp.CommandLineRunner,createOptions(),453,472,0.0008405132707311526
com.google.javascript.jscomp.LinkedFlowScope,getOwnSlot(String),151,154,0.0008403221681467529
com.google.javascript.jscomp.NodeUtil,"checkForStateChangeHelper(Node,boolean,AbstractCompiler)",358,472,0.0008398296568556378
com.google.javascript.rhino.EcmaError,"EcmaError(String,String,String,int,String,int)",54,74,0.0008372942666956589
com.google.javascript.jscomp.DisambiguateProperties,"forConcreteTypeSystem(AbstractCompiler,TightenTypes)",262,266,0.0008365377197967625
com.google.javascript.jscomp.NameReferenceGraphConstruction.Traversal,"isStaticNameReference(Node,Scope)",347,361,0.0008342442972397762
com.google.javascript.rhino.Parser,function(int),532,684,0.0008323688249527755
com.google.javascript.rhino.testing.TestErrorReporter,"runtimeError(String,String,int,String,int)",104,107,0.0008305145693915291
com.google.javascript.jscomp.ChainableReverseAbstractInterpreter.RestrictByOneTypeOfResultVisitor,matchesExpectation(String),477,484,0.0008305145693915291
com.google.javascript.rhino.UintMap,rehashTable(boolean),278,318,0.0008299347986115115
com.google.javascript.rhino.Node.AncestorIterable,iterator(),1312,1329,0.0008293448998143782
com.google.javascript.rhino.Decompiler,"decompile(String,int,UintMap)",273,830,0.0008291307076908598
com.google.javascript.rhino.IRFactory,"checkActivationName(String,int)",711,733,0.000828753290405213
com.google.javascript.jscomp.ProcessClosurePrimitives,"ProcessClosurePrimitives(AbstractCompiler,CheckLevel,boolean)",105,116,0.0008274353454526525
com.google.javascript.rhino.Context,isValidLanguageVersion(int),501,515,0.0008238200019529701
com.google.javascript.jscomp.OptimizeParameters,isCallOrNew(Node),217,226,0.00082367112641756
com.google.javascript.jscomp.SourceMap,prepMappings(),348,368,0.0008224353369139758
com.google.javascript.rhino.UintMap,UintMap(int),67,75,0.0008213047644318517
com.google.javascript.rhino.Decompiler,increaseSourceCapacity(int),254,265,0.0008211982152637083
com.google.javascript.jscomp.AbstractCommandLineRunner,outputSourceMap(B),773,789,0.0008203380339324984
com.google.javascript.jscomp.ant.CompileTask,writeResult(String),260,278,0.0008198796423104528
com.google.javascript.rhino.ObjToIntMap,ObjToIntMap(int),128,136,0.0008188561126720222
com.google.javascript.jscomp.PureFunctionIdentifier,markPureFunctionCalls(),282,326,0.000817765214704713
com.google.javascript.jscomp.DisambiguateProperties.FindRenameableProperties,"handleObjectLit(NodeTraversal,Node)",409,433,0.00081421606900324
com.google.javascript.jscomp.RecordFunctionInformation,"visit(NodeTraversal,Node,Node)",85,107,0.0008123718931595677
com.google.javascript.jscomp.Normalize.DuplicateDeclarationHandler,"onRedeclaration(Scope,String,Node,Node,Node,Node)",565,610,0.0008113086261235016
com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax,"isLowerPrecedenceInExpression(Node,int)",531,546,0.0008101609339458515
com.google.javascript.rhino.CompilerEnvirons,CompilerEnvirons(),46,59,0.0008101294355010735
com.google.javascript.rhino.JSDocInfo,documentVersion(String),533,547,0.0008098124452778885
com.google.javascript.jscomp.AbstractCommandLineRunner,"writeOutput(Appendable,Compiler,String,String,String)",423,458,0.000809551808603477
com.google.javascript.rhino.CompilerEnvirons,setLanguageVersion(int),100,104,0.0008095279757490529
com.google.javascript.rhino.Context,checkLanguageVersion(int),517,523,0.0008095279757490529
com.google.javascript.rhino.TokenStream,getToken(),333,854,0.000809284732953274
com.google.javascript.jscomp.ScopedAliases,"process(Node,Node)",86,124,0.0008090711342553808
com.google.javascript.jscomp.ant.CompileTask,execute(),163,183,0.0008084075717408654
com.google.javascript.jscomp.AbstractCommandLineRunner.CommandLineConfig,setModuleOutputPathPrefix(String),1311,1319,0.0008069765759909958
com.google.javascript.jscomp.DefaultPassConfig,getChecks(),158,319,0.0008065414343969137
com.google.javascript.rhino.JSDocInfoBuilder,recordVersion(String),310,320,0.0008049079409536054
com.google.javascript.jscomp.TypeInference,"getBooleanOutcomePair(BooleanOutcomePair,BooleanOutcomePair,boolean)",1149,1161,0.000804464663421529
com.google.javascript.jscomp.SourceMap,"appendTo(Appendable,String)",284,346,0.0008029754509536346
com.google.javascript.jscomp.RecordFunctionInformation,"RecordFunctionInformation(Compiler,FunctionNames)",44,56,0.0008027693696644879
com.google.javascript.rhino.DToA,"JS_dtostr(StringBuffer,int,int,double)",1175,1271,0.0008007891282642194
com.google.javascript.jscomp.NodeUtil,isImmutableValue(Node),175,199,0.0007992994142597859
com.google.javascript.jscomp.ProcessClosurePrimitives,"processProvideFromPreviousPass(NodeTraversal,String,Node)",462,491,0.0007982924123250577
com.google.javascript.jscomp.DataFlowAnalysis,analyze(),174,182,0.0007966437831896876
com.google.javascript.jscomp.VariableMap,toBytes(),115,135,0.0007962939820267575
com.google.javascript.rhino.ScriptRuntime,"numberToString(double,int)",351,374,0.0007938707557111488
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher,parseDirectives(Node),374,398,0.0007937473342810815
com.google.javascript.jscomp.ant.CompileTask,createCompilerOptions(),185,197,0.0007907200150355234
com.google.javascript.jscomp.RenameVars,assignNames(Set<Assignment>),403,478,0.000788899796238342
com.google.javascript.rhino.JSDocInfo,getVersion(),1082,1087,0.0007878576858350267
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher,processUnaryExpression(UnaryExpression),806,820,0.0007862654136392827
com.google.javascript.jscomp.JsMessage,"getFromParams(boolean,boolean)",59,74,0.0007859109271848426
com.google.javascript.jscomp.JsMessageVisitor,"extractFromCallNode(Builder,Node)",571,668,0.0007843826159221721
com.google.javascript.jscomp.AbstractCommandLineRunner,"openExternExportsStream(B,String)",678,700,0.0007843733759493801
com.google.javascript.jscomp.CommandLineRunner,main(String[]),580,590,0.0007811117393955331
com.google.javascript.jscomp.CollapseProperties,"process(Node,Node)",117,147,0.0007797537243501146
com.google.javascript.jscomp.AbstractCommandLineRunner,initOptionsFromFlags(CompilerOptions),131,145,0.0007783006054007974
com.google.javascript.jscomp.AbstractCommandLineRunner,getMapPath(String),791,824,0.0007777120436443651
com.google.javascript.jscomp.TypeInference,"updateScopeForTypeChange(FlowScope,Node,JSType,JSType)",492,542,0.0007772116536666072
com.google.javascript.jscomp.AbstractCommandLineRunner,"expandCommandLinePath(String,JSModule)",702,727,0.0007759114879947412
com.google.javascript.rhino.CompilerEnvirons,initFromContext(Context),61,82,0.0007747626635064144
com.google.javascript.jscomp.DisambiguateProperties,"process(Node,Node)",278,288,0.0007745257540698872
com.google.javascript.jscomp.AnalyzePrototypeProperties.NameInfo,readsClosureVariables(),649,652,0.00077441930282102
com.google.javascript.jscomp.NodeUtil,mayEffectMutableState(Node),333,341,0.0007743871031358449
com.google.javascript.jscomp.MaybeReachingVariableUse,"computeMayUse(Node,Node,ReachingUses,boolean)",152,237,0.0007737114742571011
com.google.javascript.jscomp.AliasExternals,"AliasExternals(AbstractCompiler,JSModuleGraph,String,String)",163,200,0.0007727972557278642
com.google.javascript.jscomp.AbstractCommandLineRunner.CommandLineConfig,setOutputWrapper(String),1275,1282,0.0007726190151430536
com.google.javascript.rhino.Parser,unaryExpr(),1691,1760,0.0007723402118039852
com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax,tryMinimizeIf(Node),170,380,0.0007717578475280308
com.google.javascript.jscomp.AliasStrings,"process(Node,Node)",111,127,0.0007707181032090164
com.google.javascript.jscomp.DisambiguateProperties.FindRenameableProperties,"processProperty(NodeTraversal,Property,T,T)",435,467,0.0007706980031429909
com.google.javascript.rhino.CompilerEnvirons,getLanguageVersion(),95,98,0.0007704710814086213
com.google.javascript.jscomp.DisambiguateProperties.JSTypeSystem,JSTypeSystem(AbstractCompiler),638,649,0.0007697486337031321
com.google.javascript.jscomp.Compiler,Compiler(PrintStream),172,179,0.0007696011024248732
com.google.javascript.jscomp.MustBeReachingVariableDef,"computeMustDef(Node,Node,MustDef,boolean)",216,298,0.0007695374205685207
com.google.javascript.jscomp.AbstractCommandLineRunner.CommandLineConfig,setOutputWrapperMarker(String),1286,1293,0.0007695163355320635
com.google.javascript.jscomp.AbstractCommandLineRunner.CommandLineConfig,setJsOutputFile(String),1167,1173,0.0007692948775178662
com.google.javascript.jscomp.AmbiguateProperties,getJSType(Node),538,554,0.000768680948360301
"com.google.javascript.jscomp.JsMessageVisitor.JsMessageVisitor(AbstractCompiler,boolean,JsMessage.Style,JsMessage",IdGenerator),126,151,0.0007678616485598431
com.google.javascript.jscomp.ant.CompileTask,setOutputEncoding(String),142,147,0.0007668901431317026
com.google.javascript.jscomp.AbstractCommandLineRunner.CommandLineConfig,setVariableMapInputFile(String),1193,1200,0.0007665765491974929
com.google.javascript.jscomp.AbstractCommandLineRunner.CommandLineConfig,setPropertyMapInputFile(String),1204,1211,0.0007665765491974929
com.google.javascript.jscomp.AbstractCommandLineRunner.CommandLineConfig,setOutputManifest(String),1406,1412,0.0007658652816971766
com.google.javascript.jscomp.NameAnalyzer,"createNameInformation(NodeTraversal,Node,Node)",1225,1311,0.0007655821630112987
com.google.javascript.rhino.Context,Context(),277,288,0.0007655625949812925
com.google.javascript.rhino.Parser,relExpr(boolean),1588,1617,0.0007655586753108406
com.google.javascript.jscomp.ClosureReverseAbstractInterpreter,"ClosureReverseAbstractInterpreter(CodingConvention,JSTypeRegistry)",119,198,0.0007643472883724281
com.google.javascript.rhino.UintMap,readObject(ObjectInputStream),399,435,0.0007636968305911561
com.google.javascript.jscomp.TypeInference,getJSType(Node),1260,1275,0.0007625099989824727
com.google.javascript.rhino.IRFactory,"createElementGet(Node,String,Node,int,int,int)",583,596,0.0007617019000146369
com.google.javascript.jscomp.Tracer,"appendSpaces(StringBuilder,int)",347,379,0.0007603604079159665
com.google.javascript.jscomp.AbstractCommandLineRunner,AbstractCommandLineRunner(),97,99,0.000759981797104477
com.google.javascript.jscomp.CrossModuleCodeMotion,"visit(NodeTraversal,Node,Node)",276,307,0.0007599619010414693
com.google.javascript.jscomp.DisambiguateProperties.Property,"addType(T,T,T)",133,156,0.0007593186225134324
com.google.javascript.jscomp.DisambiguateProperties.FindExternProperties,"visit(NodeTraversal,Node,Node)",355,374,0.0007572826244774966
com.google.javascript.jscomp.ReplaceCssNames.Traversal,"visit(NodeTraversal,Node,Node)",119,172,0.0007568733027156693
com.google.javascript.jscomp.deps.SimpleDependencyInfo,getPathRelativeToClosureBase(),69,72,0.0007564783860346957
com.google.javascript.jscomp.NameReferenceGraphConstruction,getType(Node),573,588,0.0007563681978539529
com.google.javascript.jscomp.SourceMap,"addMapping(Node,Position,Position)",174,232,0.0007562038947110444
com.google.javascript.jscomp.TypeInference,"flowThrough(Node,FlowScope)",171,182,0.0007560432486976044
com.google.javascript.jscomp.MustBeReachingVariableDef,"flowThrough(Node,MustDef)",204,214,0.0007552042495102213
com.google.javascript.jscomp.ClosureCodingConvention,getExportPropertyFunction(),196,203,0.000754498538993137
com.google.javascript.jscomp.ClosureCodingConvention,getExportSymbolFunction(),205,212,0.000754498538993137
com.google.javascript.jscomp.CodePrinter.Builder,build(),549,566,0.0007538260977481354
com.google.javascript.jscomp.LineNumberCheck,LineNumberCheck(AbstractCompiler),41,43,0.0007537003248189924
com.google.javascript.jscomp.ant.CompileTask,setOutput(File),128,133,0.0007534484275146166
com.google.javascript.jscomp.DisambiguateProperties.AbstractScopingCallback,enterScope(NodeTraversal),332,338,0.0007530223825161905
com.google.javascript.jscomp.Compiler,initBasedOnOptions(),302,310,0.0007527074139619571
com.google.javascript.jscomp.FunctionInjector,"inliningLowersCost(JSModule,Node,Collection<? extends Reference>,Set<String>,boolean,boolean)",696,756,0.0007519281557468993
com.google.javascript.jscomp.NameAnalyzer.FindReferences,"shouldTraverse(NodeTraversal,Node,Node)",730,775,0.0007516694993628305
com.google.javascript.jscomp.MaybeReachingVariableUse,"flowThrough(Node,ReachingUses)",145,150,0.0007516579913908891
com.google.javascript.jscomp.DisambiguateProperties.FindRenameableProperties,"handleGetProp(NodeTraversal,Node)",391,407,0.0007516048059531411
com.google.javascript.jscomp.CollapseProperties,"flattenNameRef(String,Node,Node,String)",408,430,0.00075122879699353
com.google.javascript.jscomp.ParallelCompilerPass.Result,notifyCompiler(AbstractCompiler),87,104,0.0007511803367869367
com.google.javascript.jscomp.CodePrinter.Builder,setOutputCharset(Charset),540,547,0.0007509536497487495
com.google.javascript.jscomp.AbstractCommandLineRunner.CommandLineConfig,setManageClosureDependencies(boolean),1395,1402,0.0007506876565187457
com.google.javascript.jscomp.Compiler,createMessageFormatter(),200,207,0.0007505436584114594
com.google.javascript.jscomp.ExternExportsPass.Export,"appendExtern(String,Node)",97,147,0.0007498017901596928
com.google.javascript.rhino.Parser,"parse(String,String,boolean)",138,172,0.0007484387137988755
